EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,DNA(%),LDH(%)
5073,08,1,rifampicin,Human,Female,8 hr,14,É M,Middle,98.1,99.7
5073,08,2,rifampicin,Human,Female,8 hr,14,É M,Middle,100.9,99.9
5073,09,1,rifampicin,Human,Female,24 hr,14,É M,Middle,94.7,100.4
5073,09,2,rifampicin,Human,Female,24 hr,14,É M,Middle,95.8,100.1
5073,10,1,rifampicin,Human,Female,2 hr,70,É M,High,93.7,99.8
5073,10,2,rifampicin,Human,Female,2 hr,70,É M,High,101.5,100.1
5073,11,1,rifampicin,Human,Female,8 hr,70,É M,High,94.4,99.7
5073,11,2,rifampicin,Human,Female,8 hr,70,É M,High,99.0,99.7
5073,12,1,rifampicin,Human,Female,24 hr,70,É M,High,95.0,99.9
5073,12,2,rifampicin,Human,Female,24 hr,70,É M,High,98.7,100.4
5074,01,1,naphthyl isothiocyanate,Human,Female,2 hr,0,É M,Control,95.0,99.7
5074,01,2,naphthyl isothiocyanate,Human,Female,2 hr,0,É M,Control,105.0,100.3
5074,02,1,naphthyl isothiocyanate,Human,Female,8 hr,0,É M,Control,97.8,99.8
5074,02,2,naphthyl isothiocyanate,Human,Female,8 hr,0,É M,Control,102.2,100.2
5074,03,1,naphthyl isothiocyanate,Human,Female,24 hr,0,É M,Control,98.4,99.4
5074,03,2,naphthyl isothiocyanate,Human,Female,24 hr,0,É M,Control,101.6,100.6
5074,04,1,naphthyl isothiocyanate,Human,Female,2 hr,8,É M,Low,100.0,100.1
5074,04,2,naphthyl isothiocyanate,Human,Female,2 hr,8,É M,Low,103.2,100.1
5074,05,1,naphthyl isothiocyanate,Human,Female,8 hr,8,É M,Low,98.4,99.5
5074,05,2,naphthyl isothiocyanate,Human,Female,8 hr,8,É M,Low,98.5,100.2
5074,06,1,naphthyl isothiocyanate,Human,Female,24 hr,8,É M,Low,99.6,99.9
5074,06,2,naphthyl isothiocyanate,Human,Female,24 hr,8,É M,Low,101.1,100.5
5074,07,1,naphthyl isothiocyanate,Human,Female,2 hr,40,É M,Middle,95.4,99.5
5074,07,2,naphthyl isothiocyanate,Human,Female,2 hr,40,É M,Middle,100.4,100.3
5074,08,1,naphthyl isothiocyanate,Human,Female,8 hr,40,É M,Middle,94.2,100.0
5074,08,2,naphthyl isothiocyanate,Human,Female,8 hr,40,É M,Middle,99.2,100.0
5074,09,1,naphthyl isothiocyanate,Human,Female,24 hr,40,É M,Middle,99.0,99.9
5074,09,2,naphthyl isothiocyanate,Human,Female,24 hr,40,É M,Middle,100.6,100.4
5074,10,1,naphthyl isothiocyanate,Human,Female,2 hr,200,É M,High,99.8,100.3
5074,10,2,naphthyl isothiocyanate,Human,Female,2 hr,200,É M,High,101.6,100.5
5074,11,1,naphthyl isothiocyanate,Human,Female,8 hr,200,É M,High,96.4,99.7
5074,11,2,naphthyl isothiocyanate,Human,Female,8 hr,200,É M,High,94.9,100.0
5074,12,1,naphthyl isothiocyanate,Human,Female,24 hr,200,É M,High,97.0,99.7
5074,12,2,naphthyl isothiocyanate,Human,Female,24 hr,200,É M,High,97.3,100.0
5075,01,1,allyl alcohol,Human,Female,2 hr,0,É M,Control,95.8,99.5
5075,01,2,allyl alcohol,Human,Female,2 hr,0,É M,Control,104.2,100.5
5075,02,1,allyl alcohol,Human,Female,8 hr,0,É M,Control,101.1,99.9
5075,02,2,allyl alcohol,Human,Female,8 hr,0,É M,Control,98.9,100.1
5075,03,1,allyl alcohol,Human,Female,24 hr,0,É M,Control,99.2,100.1
5075,03,2,allyl alcohol,Human,Female,24 hr,0,É M,Control,100.8,99.9
5075,04,1,allyl alcohol,Human,Female,2 hr,3,É M,Low,98.1,99.8
5075,04,2,allyl alcohol,Human,Female,2 hr,3,É M,Low,100.2,101.1
5075,05,1,allyl alcohol,Human,Female,8 hr,3,É M,Low,99.3,99.9
5075,05,2,allyl alcohol,Human,Female,8 hr,3,É M,Low,95.8,100.3
5075,06,1,allyl alcohol,Human,Female,24 hr,3,É M,Low,101.6,100.2
5075,06,2,allyl alcohol,Human,Female,24 hr,3,É M,Low,100.5,100.1
5075,07,1,allyl alcohol,Human,Female,2 hr,14,É M,Middle,102.4,101.1
5075,07,2,allyl alcohol,Human,Female,2 hr,14,É M,Middle,100.3,100.5
5075,08,1,allyl alcohol,Human,Female,8 hr,14,É M,Middle,97.3,100.1
5075,08,2,allyl alcohol,Human,Female,8 hr,14,É M,Middle,102.1,100.1
5075,09,1,allyl alcohol,Human,Female,24 hr,14,É M,Middle,98.7,100.1
5075,09,2,allyl alcohol,Human,Female,24 hr,14,É M,Middle,100.0,100.5
5075,10,1,allyl alcohol,Human,Female,2 hr,70,É M,High,100.0,100.8
5075,10,2,allyl alcohol,Human,Female,2 hr,70,É M,High,103.7,101.4
5075,11,1,allyl alcohol,Human,Female,8 hr,70,É M,High,99.2,100.5
5075,11,2,allyl alcohol,Human,Female,8 hr,70,É M,High,100.9,100.3
5075,12,1,allyl alcohol,Human,Female,24 hr,70,É M,High,95.4,100.1
5075,12,2,allyl alcohol,Human,Female,24 hr,70,É M,High,100.1,100.2
5076,01,1,phenylbutazone,Human,Female,2 hr,0,É M,Control,98.5,99.9
5076,01,2,phenylbutazone,Human,Female,2 hr,0,É M,Control,101.5,100.1
5076,02,1,phenylbutazone,Human,Female,8 hr,0,É M,Control,97.5,99.7
5076,02,2,phenylbutazone,Human,Female,8 hr,0,É M,Control,102.5,100.3
5076,03,1,phenylbutazone,Human,Female,24 hr,0,É M,Control,98.7,100.0
5076,03,2,phenylbutazone,Human,Female,24 hr,0,É M,Control,101.3,100.0
5076,04,1,phenylbutazone,Human,Female,2 hr,16,É M,Low,102.1,99.6
5076,04,2,phenylbutazone,Human,Female,2 hr,16,É M,Low,102.9,100.1
5076,05,1,phenylbutazone,Human,Female,8 hr,16,É M,Low,102.1,100.0
5076,05,2,phenylbutazone,Human,Female,8 hr,16,É M,Low,101.0,100.6
5076,06,1,phenylbutazone,Human,Female,24 hr,16,É M,Low,98.5,99.9
5076,06,2,phenylbutazone,Human,Female,24 hr,16,É M,Low,96.8,100.4
5076,07,1,phenylbutazone,Human,Female,2 hr,80,É M,Middle,96.5,99.6
5076,07,2,phenylbutazone,Human,Female,2 hr,80,É M,Middle,104.2,100.9
5076,08,1,phenylbutazone,Human,Female,8 hr,80,É M,Middle,98.2,100.3
5076,08,2,phenylbutazone,Human,Female,8 hr,80,É M,Middle,101.1,100.1
5076,09,1,phenylbutazone,Human,Female,24 hr,80,É M,Middle,98.5,100.3
5076,09,2,phenylbutazone,Human,Female,24 hr,80,É M,Middle,106.5,100.3
5076,10,1,phenylbutazone,Human,Female,2 hr,400,É M,High,106.8,101.2
5076,10,2,phenylbutazone,Human,Female,2 hr,400,É M,High,106.0,100.4
5076,11,1,phenylbutazone,Human,Female,8 hr,400,É M,High,98.3,100.7
5076,11,2,phenylbutazone,Human,Female,8 hr,400,É M,High,99.6,100.4
5076,12,1,phenylbutazone,Human,Female,24 hr,400,É M,High,94.6,101.0
5076,12,2,phenylbutazone,Human,Female,24 hr,400,É M,High,98.4,100.9
5077,01,1,omeprazole,Human,Female,2 hr,0,É M,Control,95.2,100.0
5077,01,2,omeprazole,Human,Female,2 hr,0,É M,Control,104.8,100.0
5077,02,1,omeprazole,Human,Female,8 hr,0,É M,Control,99.9,99.8
5077,02,2,omeprazole,Human,Female,8 hr,0,É M,Control,100.1,100.2
5077,03,1,omeprazole,Human,Female,24 hr,0,É M,Control,98.8,100.2
5077,03,2,omeprazole,Human,Female,24 hr,0,É M,Control,101.2,99.8
5077,04,1,omeprazole,Human,Female,2 hr,24,É M,Low,99.0,99.8
5077,04,2,omeprazole,Human,Female,2 hr,24,É M,Low,99.7,100.0
5077,05,1,omeprazole,Human,Female,8 hr,24,É M,Low,98.6,100.0
5077,05,2,omeprazole,Human,Female,8 hr,24,É M,Low,101.7,100.2
5077,06,1,omeprazole,Human,Female,24 hr,24,É M,Low,100.5,100.5
5077,06,2,omeprazole,Human,Female,24 hr,24,É M,Low,99.8,100.5
5077,07,1,omeprazole,Human,Female,2 hr,120,É M,Middle,101.8,100.0
5077,07,2,omeprazole,Human,Female,2 hr,120,É M,Middle,100.3,99.8
5077,08,1,omeprazole,Human,Female,8 hr,120,É M,Middle,95.6,100.0
5077,08,2,omeprazole,Human,Female,8 hr,120,É M,Middle,106.1,100.0
5077,09,1,omeprazole,Human,Female,24 hr,120,É M,Middle,96.9,101.3
5077,09,2,omeprazole,Human,Female,24 hr,120,É M,Middle,104.3,100.6
5077,10,1,omeprazole,Human,Female,2 hr,600,É M,High,96.9,100.5
5077,10,2,omeprazole,Human,Female,2 hr,600,É M,High,102.5,100.2
5077,11,1,omeprazole,Human,Female,8 hr,600,É M,High,95.3,100.3
5077,11,2,omeprazole,Human,Female,8 hr,600,É M,High,101.6,100.7
5077,12,1,omeprazole,Human,Female,24 hr,600,É M,High,96.4,103.3
5077,12,2,omeprazole,Human,Female,24 hr,600,É M,High,102.7,103.6
5078,01,1,ethionine,Human,Female,2 hr,0,É M,Control,101.1,99.4
5078,01,2,ethionine,Human,Female,2 hr,0,É M,Control,98.9,100.6
5078,02,1,ethionine,Human,Female,8 hr,0,É M,Control,97.4,99.8
5078,02,2,ethionine,Human,Female,8 hr,0,É M,Control,102.6,100.2
5078,03,1,ethionine,Human,Female,24 hr,0,É M,Control,97.4,100.0
5078,03,2,ethionine,Human,Female,24 hr,0,É M,Control,102.6,100.0
5078,04,1,ethionine,Human,Female,2 hr,400,É M,Low,103.7,100.2
5078,04,2,ethionine,Human,Female,2 hr,400,É M,Low,106.9,99.8
5078,05,1,ethionine,Human,Female,8 hr,400,É M,Low,101.5,100.0
5078,05,2,ethionine,Human,Female,8 hr,400,É M,Low,98.9,100.2
5078,06,1,ethionine,Human,Female,24 hr,400,É M,Low,100.5,99.8
5078,06,2,ethionine,Human,Female,24 hr,400,É M,Low,100.6,99.8
5078,07,1,ethionine,Human,Female,2 hr,2000,É M,Middle,101.3,100.6
5078,07,2,ethionine,Human,Female,2 hr,2000,É M,Middle,105.1,100.2
5078,08,1,ethionine,Human,Female,8 hr,2000,É M,Middle,95.5,100.0
5078,08,2,ethionine,Human,Female,8 hr,2000,É M,Middle,97.0,100.2
5078,09,1,ethionine,Human,Female,24 hr,2000,É M,Middle,91.7,100.6
5078,09,2,ethionine,Human,Female,24 hr,2000,É M,Middle,95.6,100.5
5078,10,1,ethionine,Human,Female,2 hr,10000,É M,High,99.5,100.2
5078,10,2,ethionine,Human,Female,2 hr,10000,É M,High,104.8,100.9
5078,11,1,ethionine,Human,Female,8 hr,10000,É M,High,97.4,100.2
5078,11,2,ethionine,Human,Female,8 hr,10000,É M,High,98.1,100.2
5078,12,1,ethionine,Human,Female,24 hr,10000,É M,High,92.2,100.2
5078,12,2,ethionine,Human,Female,24 hr,10000,É M,High,95.4,100.3
5079,01,1,aspirin,Human,Female,2 hr,0,É M,Control,97.7,99.9
5079,01,2,aspirin,Human,Female,2 hr,0,É M,Control,102.3,100.1
5079,02,1,aspirin,Human,Female,8 hr,0,É M,Control,99.5,99.8
5079,02,2,aspirin,Human,Female,8 hr,0,É M,Control,100.5,100.2
5079,03,1,aspirin,Human,Female,24 hr,0,É M,Control,99.5,99.8
5079,03,2,aspirin,Human,Female,24 hr,0,É M,Control,100.5,100.2
5079,04,1,aspirin,Human,Female,2 hr,120,É M,Low,94.5,100.1
5079,04,2,aspirin,Human,Female,2 hr,120,É M,Low,102.9,100.4
5079,05,1,aspirin,Human,Female,8 hr,120,É M,Low,99.6,100.0
5079,05,2,aspirin,Human,Female,8 hr,120,É M,Low,103.5,100.0
5079,06,1,aspirin,Human,Female,24 hr,120,É M,Low,99.5,100.4
5079,06,2,aspirin,Human,Female,24 hr,120,É M,Low,99.5,100.7
5079,07,1,aspirin,Human,Female,2 hr,600,É M,Middle,96.8,100.1
5079,07,2,aspirin,Human,Female,2 hr,600,É M,Middle,97.5,99.1
5079,08,1,aspirin,Human,Female,8 hr,600,É M,Middle,102.5,100.0
5079,08,2,aspirin,Human,Female,8 hr,600,É M,Middle,106.4,100.4
5079,09,1,aspirin,Human,Female,24 hr,600,É M,Middle,98.9,101.0
5079,09,2,aspirin,Human,Female,24 hr,600,É M,Middle,102.0,100.5
5079,10,1,aspirin,Human,Female,2 hr,3000,É M,High,96.9,99.4
5079,10,2,aspirin,Human,Female,2 hr,3000,É M,High,100.1,100.1
5079,11,1,aspirin,Human,Female,8 hr,3000,É M,High,99.7,99.8
5079,11,2,aspirin,Human,Female,8 hr,3000,É M,High,106.2,99.8
5079,12,1,aspirin,Human,Female,24 hr,3000,É M,High,102.0,100.2
5079,12,2,aspirin,Human,Female,24 hr,3000,É M,High,104.3,100.8
5080,01,1,indomethacin,Human,Female,2 hr,0,É M,Control,98.5,99.9
5080,01,2,indomethacin,Human,Female,2 hr,0,É M,Control,101.5,100.1
5080,02,1,indomethacin,Human,Female,8 hr,0,É M,Control,97.3,100.0
5080,02,2,indomethacin,Human,Female,8 hr,0,É M,Control,102.7,100.0
5080,03,1,indomethacin,Human,Female,24 hr,0,É M,Control,103.4,100.1
5080,03,2,indomethacin,Human,Female,24 hr,0,É M,Control,96.6,99.9
5080,04,1,indomethacin,Human,Female,2 hr,8,É M,Low,92.5,100.3
5080,04,2,indomethacin,Human,Female,2 hr,8,É M,Low,95.6,99.9
5080,05,1,indomethacin,Human,Female,8 hr,8,É M,Low,97.3,100.2
5080,05,2,indomethacin,Human,Female,8 hr,8,É M,Low,99.5,100.0
5080,06,1,indomethacin,Human,Female,24 hr,8,É M,Low,95.6,100.1
5080,06,2,indomethacin,Human,Female,24 hr,8,É M,Low,102.6,100.3
5080,07,1,indomethacin,Human,Female,2 hr,40,É M,Middle,98.4,100.5
5080,07,2,indomethacin,Human,Female,2 hr,40,É M,Middle,97.5,99.5
5080,08,1,indomethacin,Human,Female,8 hr,40,É M,Middle,102.0,99.8
5080,08,2,indomethacin,Human,Female,8 hr,40,É M,Middle,99.7,100.0
5080,09,1,indomethacin,Human,Female,24 hr,40,É M,Middle,98.2,99.6
5080,09,2,indomethacin,Human,Female,24 hr,40,É M,Middle,98.2,101.0
5080,10,1,indomethacin,Human,Female,2 hr,200,É M,High,88.7,100.1
5080,10,2,indomethacin,Human,Female,2 hr,200,É M,High,96.8,100.3
5080,11,1,indomethacin,Human,Female,8 hr,200,É M,High,95.0,100.0
5080,11,2,indomethacin,Human,Female,8 hr,200,É M,High,100.2,99.8
5080,12,1,indomethacin,Human,Female,24 hr,200,É M,High,97.2,100.1
5080,12,2,indomethacin,Human,Female,24 hr,200,É M,High,98.7,100.7
5081,01,1,chlorpromazine,Human,Female,2 hr,0,É M,Control,97.7,99.7
5081,01,2,chlorpromazine,Human,Female,2 hr,0,É M,Control,102.3,100.3
5081,02,1,chlorpromazine,Human,Female,8 hr,0,É M,Control,96.1,99.9
5081,02,2,chlorpromazine,Human,Female,8 hr,0,É M,Control,103.9,100.1
5081,03,1,chlorpromazine,Human,Female,24 hr,0,É M,Control,100.4,99.7
5081,03,2,chlorpromazine,Human,Female,24 hr,0,É M,Control,99.6,100.3
5081,04,1,chlorpromazine,Human,Female,2 hr,1,É M,Low,99.4,100.6
5081,04,2,chlorpromazine,Human,Female,2 hr,1,É M,Low,95.2,101.0
5081,05,1,chlorpromazine,Human,Female,8 hr,1,É M,Low,97.2,100.3
5081,05,2,chlorpromazine,Human,Female,8 hr,1,É M,Low,98.5,99.9
5081,06,1,chlorpromazine,Human,Female,24 hr,1,É M,Low,99.5,100.3
5081,06,2,chlorpromazine,Human,Female,24 hr,1,É M,Low,101.2,100.3
5081,07,1,chlorpromazine,Human,Female,2 hr,4,É M,Middle,104.6,100.3
5081,07,2,chlorpromazine,Human,Female,2 hr,4,É M,Middle,98.8,100.1
5081,08,1,chlorpromazine,Human,Female,8 hr,4,É M,Middle,94.4,100.1
5081,08,2,chlorpromazine,Human,Female,8 hr,4,É M,Middle,100.4,99.9
5081,09,1,chlorpromazine,Human,Female,24 hr,4,É M,Middle,94.5,100.6
5081,09,2,chlorpromazine,Human,Female,24 hr,4,É M,Middle,101.7,100.1
5081,10,1,chlorpromazine,Human,Female,2 hr,20,É M,High,97.3,99.4
5081,10,2,chlorpromazine,Human,Female,2 hr,20,É M,High,106.4,100.1
5081,11,1,chlorpromazine,Human,Female,8 hr,20,É M,High,101.3,99.9
5081,11,2,chlorpromazine,Human,Female,8 hr,20,É M,High,101.8,99.7
5081,12,1,chlorpromazine,Human,Female,24 hr,20,É M,High,95.5,99.5
5081,12,2,chlorpromazine,Human,Female,24 hr,20,É M,High,95.9,99.2
5082,01,1,thioacetamide,Human,Female,2 hr,0,É M,Control,98.8,99.6
5082,01,2,thioacetamide,Human,Female,2 hr,0,É M,Control,101.2,100.4
5082,02,1,thioacetamide,Human,Female,8 hr,0,É M,Control,100.2,100.1
5082,02,2,thioacetamide,Human,Female,8 hr,0,É M,Control,99.8,99.9
5082,03,1,thioacetamide,Human,Female,24 hr,0,É M,Control,100.4,99.9
5082,03,2,thioacetamide,Human,Female,24 hr,0,É M,Control,99.6,100.1
5082,04,1,thioacetamide,Human,Female,2 hr,400,É M,Low,96.9,100.0
5082,04,2,thioacetamide,Human,Female,2 hr,400,É M,Low,102.8,100.2
5082,05,1,thioacetamide,Human,Female,8 hr,400,É M,Low,96.3,100.5
5082,05,2,thioacetamide,Human,Female,8 hr,400,É M,Low,101.9,100.3
5082,06,1,thioacetamide,Human,Female,24 hr,400,É M,Low,98.2,101.0
5082,06,2,thioacetamide,Human,Female,24 hr,400,É M,Low,100.6,100.5
5082,07,1,thioacetamide,Human,Female,2 hr,2000,É M,Middle,100.3,100.4
5082,07,2,thioacetamide,Human,Female,2 hr,2000,É M,Middle,98.6,100.2
5082,08,1,thioacetamide,Human,Female,8 hr,2000,É M,Middle,97.4,100.1
5082,08,2,thioacetamide,Human,Female,8 hr,2000,É M,Middle,97.7,100.5
5082,09,1,thioacetamide,Human,Female,24 hr,2000,É M,Middle,96.6,101.0
5082,09,2,thioacetamide,Human,Female,24 hr,2000,É M,Middle,105.6,100.3
5082,10,1,thioacetamide,Human,Female,2 hr,10000,É M,High,94.9,99.1
5082,10,2,thioacetamide,Human,Female,2 hr,10000,É M,High,97.2,100.4
5082,11,1,thioacetamide,Human,Female,8 hr,10000,É M,High,93.0,99.9
5082,11,2,thioacetamide,Human,Female,8 hr,10000,É M,High,98.4,100.5
5082,12,1,thioacetamide,Human,Female,24 hr,10000,É M,High,99.1,101.6
5082,12,2,thioacetamide,Human,Female,24 hr,10000,É M,High,99.7,101.8
5083,01,1,carbamazepine,Human,Female,2 hr,0,É M,Control,96.0,100.3
5083,01,2,carbamazepine,Human,Female,2 hr,0,É M,Control,104.0,99.7
5083,02,1,carbamazepine,Human,Female,8 hr,0,É M,Control,98.9,99.8
5083,02,2,carbamazepine,Human,Female,8 hr,0,É M,Control,101.1,100.2
5083,03,1,carbamazepine,Human,Female,24 hr,0,É M,Control,97.6,99.8
5083,03,2,carbamazepine,Human,Female,24 hr,0,É M,Control,102.4,100.2
5083,04,1,carbamazepine,Human,Female,2 hr,12,É M,Low,100.0,99.9
5083,04,2,carbamazepine,Human,Female,2 hr,12,É M,Low,99.7,100.3
5083,05,1,carbamazepine,Human,Female,8 hr,12,É M,Low,96.6,99.4
5083,05,2,carbamazepine,Human,Female,8 hr,12,É M,Low,100.4,99.6
5083,06,1,carbamazepine,Human,Female,24 hr,12,É M,Low,102.3,100.0
5083,06,2,carbamazepine,Human,Female,24 hr,12,É M,Low,101.1,100.5
5083,07,1,carbamazepine,Human,Female,2 hr,60,É M,Middle,99.9,100.3
5083,07,2,carbamazepine,Human,Female,2 hr,60,É M,Middle,99.1,100.3
5083,08,1,carbamazepine,Human,Female,8 hr,60,É M,Middle,102.5,100.4
5083,08,2,carbamazepine,Human,Female,8 hr,60,É M,Middle,101.8,100.0
5083,09,1,carbamazepine,Human,Female,24 hr,60,É M,Middle,99.7,100.7
5083,09,2,carbamazepine,Human,Female,24 hr,60,É M,Middle,101.9,100.5
5083,10,1,carbamazepine,Human,Female,2 hr,300,É M,High,98.6,99.9
5083,10,2,carbamazepine,Human,Female,2 hr,300,É M,High,101.7,100.5
5083,11,1,carbamazepine,Human,Female,8 hr,300,É M,High,100.3,100.0
5083,11,2,carbamazepine,Human,Female,8 hr,300,É M,High,96.1,100.4
5083,12,1,carbamazepine,Human,Female,24 hr,300,É M,High,97.5,101.3
5083,12,2,carbamazepine,Human,Female,24 hr,300,É M,High,99.2,100.9
5084,01,1,diclofenac,Human,Female,2 hr,0,É M,Control,99.7,99.7
5084,01,2,diclofenac,Human,Female,2 hr,0,É M,Control,100.3,100.3
5084,02,1,diclofenac,Human,Female,8 hr,0,É M,Control,97.8,99.9
5084,02,2,diclofenac,Human,Female,8 hr,0,É M,Control,102.2,100.1
5084,03,1,diclofenac,Human,Female,24 hr,0,É M,Control,98.0,100.2
5084,03,2,diclofenac,Human,Female,24 hr,0,É M,Control,102.0,99.8
5084,04,1,diclofenac,Human,Female,2 hr,16,É M,Low,95.9,100.1
5084,04,2,diclofenac,Human,Female,2 hr,16,É M,Low,103.3,100.5
5084,05,1,diclofenac,Human,Female,8 hr,16,É M,Low,94.3,100.6
5084,05,2,diclofenac,Human,Female,8 hr,16,É M,Low,97.6,100.8
5084,06,1,diclofenac,Human,Female,24 hr,16,É M,Low,102.1,100.4
5084,06,2,diclofenac,Human,Female,24 hr,16,É M,Low,100.8,100.4
5084,07,1,diclofenac,Human,Female,2 hr,80,É M,Middle,92.0,100.3
5084,07,2,diclofenac,Human,Female,2 hr,80,É M,Middle,97.5,100.3
5084,08,1,diclofenac,Human,Female,8 hr,80,É M,Middle,94.8,100.8
5084,08,2,diclofenac,Human,Female,8 hr,80,É M,Middle,97.7,100.3
5084,09,1,diclofenac,Human,Female,24 hr,80,É M,Middle,100.7,100.9
5084,09,2,diclofenac,Human,Female,24 hr,80,É M,Middle,99.9,100.6
5084,10,1,diclofenac,Human,Female,2 hr,400,É M,High,99.1,100.3
5084,10,2,diclofenac,Human,Female,2 hr,400,É M,High,100.8,100.7
5084,11,1,diclofenac,Human,Female,8 hr,400,É M,High,92.7,101.2
5084,11,2,diclofenac,Human,Female,8 hr,400,É M,High,100.1,101.0
5084,12,1,diclofenac,Human,Female,24 hr,400,É M,High,94.8,102.2
5084,12,2,diclofenac,Human,Female,24 hr,400,É M,High,96.7,101.7
5085,01,1,nitrofurantoin,Human,Female,2 hr,0,É M,Control,98.6,100.5
5085,01,2,nitrofurantoin,Human,Female,2 hr,0,É M,Control,101.4,99.5
5085,02,1,nitrofurantoin,Human,Female,8 hr,0,É M,Control,99.0,99.8
5085,02,2,nitrofurantoin,Human,Female,8 hr,0,É M,Control,101.0,100.2
5085,03,1,nitrofurantoin,Human,Female,24 hr,0,É M,Control,97.9,100.1
5085,03,2,nitrofurantoin,Human,Female,24 hr,0,É M,Control,102.1,99.9
5085,04,1,nitrofurantoin,Human,Female,2 hr,5,É M,Low,92.2,99.5
5085,04,2,nitrofurantoin,Human,Female,2 hr,5,É M,Low,96.6,99.5
5085,05,1,nitrofurantoin,Human,Female,8 hr,5,É M,Low,93.8,100.2
5085,05,2,nitrofurantoin,Human,Female,8 hr,5,É M,Low,99.3,100.0
5085,06,1,nitrofurantoin,Human,Female,24 hr,5,É M,Low,93.1,99.9
5085,06,2,nitrofurantoin,Human,Female,24 hr,5,É M,Low,93.9,100.8
5085,07,1,nitrofurantoin,Human,Female,2 hr,25,É M,Middle,92.3,100.0
5085,07,2,nitrofurantoin,Human,Female,2 hr,25,É M,Middle,95.5,99.5
5085,08,1,nitrofurantoin,Human,Female,8 hr,25,É M,Middle,95.2,100.7
5085,08,2,nitrofurantoin,Human,Female,8 hr,25,É M,Middle,99.3,100.5
5085,09,1,nitrofurantoin,Human,Female,24 hr,25,É M,Middle,91.2,101.4
5085,09,2,nitrofurantoin,Human,Female,24 hr,25,É M,Middle,92.9,101.4
5085,10,1,nitrofurantoin,Human,Female,2 hr,125,É M,High,92.3,100.0
5085,10,2,nitrofurantoin,Human,Female,2 hr,125,É M,High,94.3,101.0
5085,11,1,nitrofurantoin,Human,Female,8 hr,125,É M,High,94.4,100.5
5085,11,2,nitrofurantoin,Human,Female,8 hr,125,É M,High,95.6,100.0
5085,12,1,nitrofurantoin,Human,Female,24 hr,125,É M,High,88.1,101.0
5085,12,2,nitrofurantoin,Human,Female,24 hr,125,É M,High,95.9,100.1
5086,01,1,benzbromarone,Human,Female,2 hr,0,É M,Control,97.9,99.8
5086,01,2,benzbromarone,Human,Female,2 hr,0,É M,Control,102.1,100.2
5086,02,1,benzbromarone,Human,Female,8 hr,0,É M,Control,97.6,100.2
5086,02,2,benzbromarone,Human,Female,8 hr,0,É M,Control,102.4,99.8
5086,03,1,benzbromarone,Human,Female,24 hr,0,É M,Control,96.8,100.1
5086,03,2,benzbromarone,Human,Female,24 hr,0,É M,Control,103.2,99.9
5086,04,1,benzbromarone,Human,Female,2 hr,4,É M,Low,97.6,99.5
5086,04,2,benzbromarone,Human,Female,2 hr,4,É M,Low,99.1,99.8
5086,05,1,benzbromarone,Human,Female,8 hr,4,É M,Low,102.4,99.8
5086,05,2,benzbromarone,Human,Female,8 hr,4,É M,Low,104.6,99.8
5086,06,1,benzbromarone,Human,Female,24 hr,4,É M,Low,98.0,101.0
5086,06,2,benzbromarone,Human,Female,24 hr,4,É M,Low,103.9,100.4
5086,07,1,benzbromarone,Human,Female,2 hr,20,É M,Middle,91.9,99.3
5086,07,2,benzbromarone,Human,Female,2 hr,20,É M,Middle,96.5,100.2
5086,08,1,benzbromarone,Human,Female,8 hr,20,É M,Middle,96.5,100.0
5086,08,2,benzbromarone,Human,Female,8 hr,20,É M,Middle,102.9,100.7
5086,09,1,benzbromarone,Human,Female,24 hr,20,É M,Middle,97.1,101.2
5086,09,2,benzbromarone,Human,Female,24 hr,20,É M,Middle,99.6,100.8
5086,10,1,benzbromarone,Human,Female,2 hr,100,É M,High,91.3,99.8
5086,10,2,benzbromarone,Human,Female,2 hr,100,É M,High,95.6,100.0
5086,11,1,benzbromarone,Human,Female,8 hr,100,É M,High,97.5,100.0
5086,11,2,benzbromarone,Human,Female,8 hr,100,É M,High,98.5,100.0
5086,12,1,benzbromarone,Human,Female,24 hr,100,É M,High,86.2,96.2
5086,12,2,benzbromarone,Human,Female,24 hr,100,É M,High,90.1,95.3
5087,01,1,hexachlorobenzene,Human,Female,2 hr,0,É M,Control,100.1,99.6
5087,01,2,hexachlorobenzene,Human,Female,2 hr,0,É M,Control,99.9,100.4
5087,02,1,hexachlorobenzene,Human,Female,8 hr,0,É M,Control,98.1,99.8
5087,02,2,hexachlorobenzene,Human,Female,8 hr,0,É M,Control,101.9,100.2
5087,03,1,hexachlorobenzene,Human,Female,24 hr,0,É M,Control,95.4,100.5
5087,03,2,hexachlorobenzene,Human,Female,24 hr,0,É M,Control,104.6,99.5
5087,04,1,hexachlorobenzene,Human,Female,2 hr,1,É M,Low,95.6,99.9
5087,04,2,hexachlorobenzene,Human,Female,2 hr,1,É M,Low,99.4,100.4
5087,05,1,hexachlorobenzene,Human,Female,8 hr,1,É M,Low,98.4,100.0
5087,05,2,hexachlorobenzene,Human,Female,8 hr,1,É M,Low,97.8,100.5
5087,06,1,hexachlorobenzene,Human,Female,24 hr,1,É M,Low,103.2,99.3
5087,06,2,hexachlorobenzene,Human,Female,24 hr,1,É M,Low,96.2,100.4
5087,07,1,hexachlorobenzene,Human,Female,2 hr,6,É M,Middle,94.7,99.6
