EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SINGLE_REPEAT_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,ALP(IU/L),TC(mg/dL),TG(mg/dL),PL(mg/dL),TBIL(mg/dL),DBIL(mg/dL),GLC(mg/dL),BUN(mg/dL),CRE(mg/dL),Na(meq/L),K(meq/L),Cl(meq/L),Ca(mg/dL),IP(mg/dL),TP(g/dL),RALB(g/dL),A/G,AST(IU/L),ALT(IU/L),LDH(IU/L),GTP(IU/L)
0214,02,5,cimetidine,Repeat,8 day,0,mg/kg,Control,896.0,83.0,189.0,188.0,0.17,0.12,232.0,15.0,0.4,142.0,4.4,104.0,11.4,8.6,5.8,3.6,1.6,54.0,24.0,110.0,0.0
0214,03,1,cimetidine,Repeat,15 day,0,mg/kg,Control,798.0,68.0,120.0,145.0,0.15,0.09,229.0,19.0,0.4,141.0,3.6,101.0,10.5,6.8,5.8,3.4,1.4,56.0,28.0,150.0,1.0
0214,03,2,cimetidine,Repeat,15 day,0,mg/kg,Control,864.0,74.0,128.0,153.0,0.16,0.1,235.0,14.0,0.4,141.0,4.7,103.0,10.2,7.3,5.9,3.4,1.4,56.0,34.0,181.0,0.0
0214,03,3,cimetidine,Repeat,15 day,0,mg/kg,Control,950.0,70.0,204.0,163.0,0.19,0.13,189.0,19.0,0.4,142.0,3.6,102.0,11.1,7.7,6.2,3.6,1.4,61.0,35.0,163.0,1.0
0214,03,4,cimetidine,Repeat,15 day,0,mg/kg,Control,822.0,66.0,153.0,146.0,0.22,0.16,210.0,17.0,0.4,142.0,4.3,104.0,10.5,7.6,5.8,3.5,1.5,139.0,77.0,235.0,1.0
0214,03,5,cimetidine,Repeat,15 day,0,mg/kg,Control,873.0,76.0,237.0,171.0,0.19,0.14,213.0,16.0,0.4,141.0,4.5,103.0,10.8,7.7,5.7,3.2,1.3,52.0,33.0,119.0,2.0
0214,04,1,cimetidine,Repeat,29 day,0,mg/kg,Control,755.0,66.0,181.0,158.0,0.2,0.14,211.0,17.0,0.5,141.0,3.6,101.0,10.4,6.5,6.3,3.7,1.4,57.0,28.0,162.0,1.0
0214,04,2,cimetidine,Repeat,29 day,0,mg/kg,Control,671.0,69.0,139.0,145.0,0.19,0.14,220.0,17.0,0.5,140.0,3.5,103.0,10.3,5.5,6.4,3.3,1.1,66.0,32.0,248.0,1.0
0214,04,3,cimetidine,Repeat,29 day,0,mg/kg,Control,822.0,59.0,71.0,124.0,0.15,0.09,295.0,16.0,0.5,140.0,3.5,103.0,10.2,6.8,6.0,3.4,1.3,53.0,31.0,158.0,2.0
0214,04,4,cimetidine,Repeat,29 day,0,mg/kg,Control,666.0,57.0,143.0,138.0,0.16,0.11,200.0,16.0,0.4,142.0,3.3,103.0,9.9,7.1,5.7,3.0,1.1,58.0,32.0,92.0,1.0
0214,04,5,cimetidine,Repeat,29 day,0,mg/kg,Control,949.0,58.0,65.0,122.0,0.15,0.09,252.0,15.0,0.5,140.0,4.0,102.0,9.6,7.2,5.5,3.1,1.3,64.0,32.0,98.0,0.0
0214,05,1,cimetidine,Repeat,4 day,100,mg/kg,Low,974.0,82.0,131.0,154.0,0.2,0.15,214.0,16.0,0.4,140.0,3.8,102.0,10.6,6.7,5.6,3.3,1.4,63.0,31.0,115.0,0.0
0214,05,2,cimetidine,Repeat,4 day,100,mg/kg,Low,1139.0,67.0,78.0,130.0,0.16,0.1,193.0,14.0,0.4,141.0,4.1,102.0,10.9,7.0,5.8,3.6,1.6,76.0,47.0,115.0,2.0
0214,05,3,cimetidine,Repeat,4 day,100,mg/kg,Low,1006.0,82.0,97.0,154.0,0.15,0.1,198.0,15.0,0.4,141.0,3.9,102.0,10.9,6.9,5.7,3.3,1.4,63.0,38.0,96.0,2.0
0214,05,4,cimetidine,Repeat,4 day,100,mg/kg,Low,1078.0,83.0,123.0,173.0,0.15,0.1,186.0,15.0,0.4,142.0,4.3,106.0,11.0,7.5,5.5,3.3,1.5,64.0,35.0,206.0,2.0
0214,05,5,cimetidine,Repeat,4 day,100,mg/kg,Low,1431.0,79.0,120.0,168.0,0.16,0.11,187.0,14.0,0.4,140.0,4.8,104.0,11.1,7.3,5.4,3.5,1.8,66.0,34.0,157.0,0.0
0214,06,1,cimetidine,Repeat,8 day,100,mg/kg,Low,944.0,73.0,109.0,143.0,0.15,0.11,264.0,15.0,0.5,139.0,3.8,101.0,10.7,7.8,5.3,3.4,1.8,65.0,33.0,134.0,1.0
0214,06,2,cimetidine,Repeat,8 day,100,mg/kg,Low,717.0,80.0,168.0,171.0,0.16,0.12,235.0,17.0,0.4,139.0,4.2,101.0,11.0,7.1,5.7,3.3,1.4,62.0,30.0,176.0,1.0
0214,06,3,cimetidine,Repeat,8 day,100,mg/kg,Low,877.0,91.0,120.0,180.0,0.13,0.07,254.0,16.0,0.4,140.0,3.5,102.0,10.5,7.5,5.8,3.1,1.1,59.0,33.0,127.0,2.0
0214,06,4,cimetidine,Repeat,8 day,100,mg/kg,Low,932.0,75.0,98.0,150.0,0.16,0.09,267.0,17.0,0.4,139.0,4.3,102.0,10.5,7.9,5.5,3.4,1.6,63.0,36.0,210.0,1.0
0214,06,5,cimetidine,Repeat,8 day,100,mg/kg,Low,685.0,75.0,110.0,161.0,0.14,0.09,244.0,18.0,0.4,141.0,4.3,104.0,10.9,8.6,5.6,3.4,1.5,72.0,42.0,128.0,1.0
0214,07,1,cimetidine,Repeat,15 day,100,mg/kg,Low,820.0,58.0,105.0,129.0,0.17,0.11,216.0,20.0,0.5,141.0,4.7,102.0,10.1,7.4,5.5,3.4,1.6,70.0,43.0,242.0,1.0
0214,07,2,cimetidine,Repeat,15 day,100,mg/kg,Low,944.0,57.0,111.0,129.0,0.16,0.1,195.0,16.0,0.4,141.0,3.8,101.0,10.1,7.1,5.7,3.2,1.3,73.0,33.0,276.0,0.0
0214,07,3,cimetidine,Repeat,15 day,100,mg/kg,Low,839.0,59.0,142.0,141.0,0.16,0.11,211.0,15.0,0.4,140.0,4.1,102.0,10.2,6.9,6.0,3.2,1.1,71.0,39.0,172.0,1.0
0214,07,4,cimetidine,Repeat,15 day,100,mg/kg,Low,942.0,81.0,170.0,165.0,0.2,0.15,200.0,17.0,0.4,142.0,3.8,102.0,11.0,7.0,6.3,3.8,1.5,88.0,57.0,232.0,1.0
0214,07,5,cimetidine,Repeat,15 day,100,mg/kg,Low,1303.0,59.0,161.0,147.0,0.19,0.13,204.0,20.0,0.4,143.0,3.7,103.0,10.9,7.2,5.9,3.5,1.5,72.0,38.0,132.0,1.0
0214,08,1,cimetidine,Repeat,29 day,100,mg/kg,Low,512.0,64.0,231.0,154.0,0.21,0.16,318.0,18.0,0.6,139.0,3.7,100.0,10.5,7.6,5.9,3.6,1.6,63.0,33.0,196.0,1.0
0214,08,2,cimetidine,Repeat,29 day,100,mg/kg,Low,857.0,65.0,113.0,130.0,0.17,0.11,264.0,18.0,0.6,141.0,3.2,102.0,10.5,5.6,6.1,3.7,1.5,62.0,30.0,140.0,1.0
0214,08,3,cimetidine,Repeat,29 day,100,mg/kg,Low,739.0,68.0,193.0,154.0,0.18,0.13,260.0,20.0,0.6,141.0,3.5,102.0,10.4,6.6,6.3,3.4,1.2,70.0,40.0,281.0,2.0
0214,08,4,cimetidine,Repeat,29 day,100,mg/kg,Low,586.0,74.0,82.0,145.0,0.16,0.11,253.0,17.0,0.5,139.0,3.7,101.0,10.3,7.8,6.0,3.5,1.4,83.0,38.0,212.0,0.0
0214,08,5,cimetidine,Repeat,29 day,100,mg/kg,Low,666.0,80.0,218.0,171.0,0.18,0.13,226.0,20.0,0.5,142.0,3.4,103.0,9.8,7.1,5.9,3.1,1.1,54.0,36.0,101.0,2.0
0214,09,1,cimetidine,Repeat,4 day,300,mg/kg,Middle,1192.0,59.0,132.0,126.0,0.17,0.12,193.0,16.0,0.4,140.0,4.3,102.0,10.9,6.8,5.7,3.6,1.7,66.0,38.0,89.0,0.0
0214,09,2,cimetidine,Repeat,4 day,300,mg/kg,Middle,1526.0,67.0,169.0,143.0,0.21,0.16,206.0,19.0,0.5,140.0,4.8,101.0,11.0,7.4,5.6,3.5,1.7,64.0,38.0,166.0,0.0
0214,09,3,cimetidine,Repeat,4 day,300,mg/kg,Middle,847.0,96.0,105.0,174.0,0.15,0.09,194.0,13.0,0.4,141.0,3.6,102.0,11.0,7.4,5.5,3.2,1.4,65.0,32.0,120.0,2.0
0214,09,4,cimetidine,Repeat,4 day,300,mg/kg,Middle,953.0,95.0,110.0,178.0,0.16,0.1,191.0,15.0,0.4,140.0,4.1,103.0,11.1,6.2,5.8,3.5,1.5,73.0,34.0,146.0,0.0
0214,09,5,cimetidine,Repeat,4 day,300,mg/kg,Middle,953.0,79.0,83.0,160.0,0.14,0.07,191.0,16.0,0.4,143.0,3.8,104.0,11.4,8.2,5.9,3.5,1.5,68.0,46.0,183.0,1.0
0214,10,1,cimetidine,Repeat,8 day,300,mg/kg,Middle,743.0,71.0,133.0,152.0,0.16,0.11,236.0,18.0,0.4,140.0,3.8,101.0,10.8,7.8,5.7,3.6,1.7,62.0,28.0,136.0,2.0
0214,10,2,cimetidine,Repeat,8 day,300,mg/kg,Middle,816.0,74.0,98.0,151.0,0.15,0.08,227.0,17.0,0.5,141.0,3.8,102.0,10.7,7.5,5.5,3.4,1.6,59.0,34.0,227.0,2.0
0214,10,3,cimetidine,Repeat,8 day,300,mg/kg,Middle,1172.0,72.0,110.0,154.0,0.15,0.09,216.0,18.0,0.4,142.0,3.7,103.0,10.6,6.4,5.8,3.3,1.3,74.0,36.0,142.0,1.0
0214,10,4,cimetidine,Repeat,8 day,300,mg/kg,Middle,848.0,89.0,170.0,185.0,0.16,0.11,209.0,18.0,0.4,142.0,3.7,103.0,10.8,7.4,5.7,3.2,1.3,67.0,32.0,149.0,0.0
0214,10,5,cimetidine,Repeat,8 day,300,mg/kg,Middle,1180.0,61.0,89.0,139.0,0.13,0.08,285.0,17.0,0.5,142.0,3.9,103.0,11.0,9.0,5.5,3.3,1.5,61.0,31.0,186.0,2.0
0214,11,1,cimetidine,Repeat,15 day,300,mg/kg,Middle,1030.0,77.0,122.0,153.0,0.16,0.11,233.0,19.0,0.4,140.0,3.6,103.0,10.3,6.3,5.7,3.3,1.4,60.0,39.0,175.0,1.0
0214,11,2,cimetidine,Repeat,15 day,300,mg/kg,Middle,910.0,76.0,143.0,172.0,0.19,0.14,208.0,21.0,0.4,141.0,3.7,101.0,10.4,7.1,5.7,3.1,1.2,69.0,43.0,209.0,1.0
0214,11,3,cimetidine,Repeat,15 day,300,mg/kg,Middle,1029.0,89.0,136.0,177.0,0.17,0.11,218.0,19.0,0.5,140.0,4.6,102.0,10.3,7.1,5.7,3.4,1.5,67.0,38.0,188.0,1.0
0214,11,4,cimetidine,Repeat,15 day,300,mg/kg,Middle,1500.0,87.0,130.0,179.0,0.15,0.1,186.0,17.0,0.4,141.0,3.3,101.0,10.8,7.4,6.0,3.4,1.3,64.0,38.0,133.0,1.0
0214,11,5,cimetidine,Repeat,15 day,300,mg/kg,Middle,933.0,59.0,114.0,140.0,0.16,0.09,236.0,20.0,0.5,141.0,4.1,103.0,10.6,8.0,5.8,3.4,1.4,69.0,31.0,177.0,1.0
0214,12,1,cimetidine,Repeat,29 day,300,mg/kg,Middle,821.0,66.0,193.0,146.0,0.21,0.16,241.0,19.0,0.5,140.0,3.5,102.0,10.0,6.3,5.5,3.1,1.3,69.0,39.0,197.0,1.0
0214,12,2,cimetidine,Repeat,29 day,300,mg/kg,Middle,581.0,65.0,119.0,137.0,0.14,0.1,261.0,16.0,0.4,140.0,3.4,101.0,10.4,6.7,6.1,3.3,1.2,62.0,30.0,177.0,1.0
0214,12,3,cimetidine,Repeat,29 day,300,mg/kg,Middle,889.0,74.0,81.0,155.0,0.16,0.1,298.0,18.0,0.6,140.0,3.2,101.0,9.6,7.2,5.8,3.4,1.4,78.0,44.0,294.0,1.0
0214,12,4,cimetidine,Repeat,29 day,300,mg/kg,Middle,734.0,81.0,81.0,153.0,0.15,0.1,240.0,21.0,0.6,139.0,3.4,101.0,10.0,6.1,6.0,3.3,1.2,65.0,51.0,106.0,1.0
0214,12,5,cimetidine,Repeat,29 day,300,mg/kg,Middle,603.0,67.0,166.0,149.0,0.18,0.12,225.0,19.0,0.5,142.0,3.4,104.0,10.3,7.2,5.8,3.5,1.5,61.0,33.0,145.0,2.0
0214,13,1,cimetidine,Repeat,4 day,1000,mg/kg,High,1122.0,75.0,187.0,156.0,0.22,0.16,218.0,17.0,0.4,140.0,4.4,102.0,10.9,8.1,5.3,3.4,1.8,79.0,45.0,155.0,1.0
0214,13,2,cimetidine,Repeat,4 day,1000,mg/kg,High,1088.0,97.0,113.0,167.0,0.17,0.12,205.0,18.0,0.4,143.0,3.2,104.0,11.1,7.0,5.6,3.6,1.8,82.0,50.0,275.0,1.0
0214,13,3,cimetidine,Repeat,4 day,1000,mg/kg,High,1061.0,72.0,96.0,143.0,0.14,0.09,207.0,15.0,0.4,141.0,3.7,104.0,10.9,6.0,5.5,3.2,1.4,62.0,38.0,110.0,2.0
0214,13,4,cimetidine,Repeat,4 day,1000,mg/kg,High,786.0,81.0,106.0,164.0,0.16,0.1,189.0,17.0,0.4,139.0,3.3,101.0,10.9,6.3,5.6,3.4,1.5,71.0,31.0,152.0,1.0
0214,13,5,cimetidine,Repeat,4 day,1000,mg/kg,High,963.0,74.0,91.0,153.0,0.14,0.09,189.0,14.0,0.4,141.0,4.3,103.0,11.1,7.8,5.4,3.2,1.5,76.0,36.0,262.0,1.0
0214,14,1,cimetidine,Repeat,8 day,1000,mg/kg,High,944.0,93.0,124.0,174.0,0.15,0.08,223.0,17.0,0.5,138.0,3.9,99.0,10.7,8.6,5.5,3.1,1.3,85.0,44.0,426.0,3.0
0214,14,2,cimetidine,Repeat,8 day,1000,mg/kg,High,1043.0,84.0,184.0,184.0,0.17,0.13,219.0,18.0,0.4,141.0,3.8,103.0,10.9,7.9,5.6,3.2,1.3,72.0,38.0,271.0,1.0
0214,14,3,cimetidine,Repeat,8 day,1000,mg/kg,High,1503.0,80.0,157.0,166.0,0.15,0.09,214.0,15.0,0.4,141.0,3.5,102.0,11.0,7.0,5.6,3.4,1.5,61.0,38.0,162.0,2.0
0214,14,4,cimetidine,Repeat,8 day,1000,mg/kg,High,1064.0,71.0,88.0,150.0,0.13,0.09,210.0,16.0,0.5,142.0,4.1,102.0,11.4,8.1,5.9,3.6,1.6,64.0,35.0,101.0,1.0
0214,14,5,cimetidine,Repeat,8 day,1000,mg/kg,High,811.0,69.0,119.0,155.0,0.13,0.09,214.0,19.0,0.5,140.0,4.9,103.0,11.1,8.0,5.6,3.2,1.3,79.0,37.0,436.0,2.0
0214,15,1,cimetidine,Repeat,15 day,1000,mg/kg,High,787.0,98.0,120.0,179.0,0.19,0.14,208.0,19.0,0.4,141.0,3.5,100.0,10.5,7.6,5.7,3.4,1.5,70.0,38.0,248.0,2.0
0214,15,2,cimetidine,Repeat,15 day,1000,mg/kg,High,895.0,102.0,151.0,181.0,0.2,0.14,204.0,19.0,0.4,140.0,3.9,101.0,10.8,8.1,5.8,3.3,1.3,57.0,26.0,158.0,2.0
0214,15,3,cimetidine,Repeat,15 day,1000,mg/kg,High,1054.0,69.0,115.0,157.0,0.16,0.11,221.0,20.0,0.4,140.0,4.2,102.0,10.5,7.8,5.7,3.2,1.3,67.0,32.0,174.0,2.0
0214,15,4,cimetidine,Repeat,15 day,1000,mg/kg,High,566.0,88.0,82.0,165.0,0.13,0.08,220.0,20.0,0.5,142.0,3.6,103.0,10.7,7.6,6.2,3.7,1.5,54.0,28.0,120.0,1.0
0214,15,5,cimetidine,Repeat,15 day,1000,mg/kg,High,738.0,72.0,88.0,146.0,0.14,0.07,214.0,17.0,0.4,142.0,3.5,103.0,10.8,7.4,5.7,3.3,1.4,63.0,32.0,234.0,2.0
0214,16,1,cimetidine,Repeat,29 day,1000,mg/kg,High,613.0,71.0,225.0,173.0,0.2,0.14,290.0,20.0,0.7,140.0,4.1,101.0,10.6,8.9,6.0,3.3,1.2,66.0,38.0,170.0,0.0
0214,16,2,cimetidine,Repeat,29 day,1000,mg/kg,High,671.0,84.0,89.0,158.0,0.15,0.09,306.0,19.0,0.6,140.0,2.9,100.0,9.9,7.9,6.0,3.1,1.1,73.0,41.0,228.0,2.0
0214,16,3,cimetidine,Repeat,29 day,1000,mg/kg,High,707.0,78.0,93.0,154.0,0.14,0.09,228.0,20.0,0.6,140.0,3.0,101.0,10.4,6.8,5.9,3.0,1.0,67.0,42.0,148.0,2.0
0214,16,4,cimetidine,Repeat,29 day,1000,mg/kg,High,647.0,61.0,56.0,127.0,0.15,0.07,329.0,21.0,0.6,140.0,4.0,101.0,9.8,9.5,5.8,3.0,1.1,64.0,43.0,118.0,2.0
0214,16,5,cimetidine,Repeat,29 day,1000,mg/kg,High,550.0,95.0,105.0,179.0,0.16,0.11,267.0,22.0,0.5,140.0,3.7,102.0,10.1,7.2,5.8,3.1,1.1,63.0,36.0,227.0,1.0
0226,01,1,perhexiline,Single,3 hr,0,mg/kg,Control,2003.0,89.0,63.0,158.0,0.01,0.0,203.0,15.0,0.1,141.0,3.7,107.0,10.8,8.1,5.9,3.3,1.2,65.0,43.0,156.0,1.0
0226,01,2,perhexiline,Single,3 hr,0,mg/kg,Control,2022.0,74.0,32.0,134.0,0.02,0.0,192.0,13.0,0.1,141.0,4.1,107.0,10.9,7.6,5.7,3.2,1.3,76.0,46.0,139.0,0.0
0226,01,3,perhexiline,Single,3 hr,0,mg/kg,Control,1941.0,82.0,55.0,141.0,0.01,0.0,198.0,15.0,0.2,140.0,4.2,105.0,11.1,7.8,5.8,3.1,1.2,67.0,38.0,120.0,1.0
0226,01,4,perhexiline,Single,3 hr,0,mg/kg,Control,1918.0,76.0,87.0,139.0,0.02,0.0,197.0,15.0,0.1,140.0,4.4,108.0,10.8,7.7,5.5,3.2,1.3,72.0,46.0,138.0,1.0
0226,01,5,perhexiline,Single,3 hr,0,mg/kg,Control,1938.0,78.0,80.0,150.0,0.01,0.01,173.0,16.0,0.2,140.0,4.5,107.0,10.9,7.7,5.7,3.1,1.2,74.0,40.0,185.0,1.0
0226,02,1,perhexiline,Single,6 hr,0,mg/kg,Control,1083.0,90.0,72.0,159.0,0.02,0.0,184.0,9.0,0.1,142.0,3.5,106.0,10.8,10.4,5.5,3.0,1.2,67.0,46.0,260.0,1.0
0226,02,2,perhexiline,Single,6 hr,0,mg/kg,Control,1379.0,87.0,110.0,163.0,0.03,0.0,193.0,13.0,0.1,140.0,3.9,102.0,11.0,9.3,5.7,3.2,1.3,63.0,32.0,248.0,1.0
0226,02,3,perhexiline,Single,6 hr,0,mg/kg,Control,2221.0,82.0,89.0,152.0,0.01,0.0,173.0,12.0,0.1,140.0,4.1,106.0,10.8,9.0,5.7,3.0,1.1,68.0,35.0,211.0,1.0
0226,02,4,perhexiline,Single,6 hr,0,mg/kg,Control,1135.0,80.0,57.0,144.0,0.02,0.0,179.0,12.0,0.2,141.0,4.1,106.0,11.0,10.1,5.7,3.1,1.2,72.0,40.0,305.0,1.0
0226,02,5,perhexiline,Single,6 hr,0,mg/kg,Control,1732.0,67.0,59.0,121.0,0.01,0.0,165.0,11.0,0.1,139.0,4.2,106.0,10.5,10.3,5.3,2.8,1.1,69.0,36.0,172.0,1.0
0226,03,1,perhexiline,Single,9 hr,0,mg/kg,Control,1649.0,56.0,145.0,118.0,0.01,0.0,204.0,12.0,0.1,139.0,3.5,106.0,10.6,8.7,5.5,3.0,1.2,66.0,30.0,164.0,1.0
0226,03,2,perhexiline,Single,9 hr,0,mg/kg,Control,1307.0,78.0,26.0,123.0,0.01,0.0,184.0,9.0,0.1,141.0,3.4,107.0,10.8,8.9,5.8,3.2,1.2,63.0,32.0,156.0,1.0
0226,03,3,perhexiline,Single,9 hr,0,mg/kg,Control,1577.0,71.0,52.0,125.0,0.01,0.0,216.0,13.0,0.1,139.0,4.2,105.0,10.9,9.8,5.5,2.8,1.0,59.0,40.0,175.0,1.0
0226,03,4,perhexiline,Single,9 hr,0,mg/kg,Control,1346.0,95.0,55.0,158.0,0.0,0.0,188.0,13.0,0.2,142.0,4.2,106.0,11.0,9.8,5.5,3.0,1.1,69.0,35.0,319.0,0.0
0226,03,5,perhexiline,Single,9 hr,0,mg/kg,Control,1234.0,82.0,72.0,154.0,0.03,0.0,177.0,10.0,0.1,137.0,4.2,104.0,11.2,9.6,5.7,3.2,1.3,54.0,32.0,168.0,1.0
0226,04,1,perhexiline,Single,24 hr,0,mg/kg,Control,1611.0,84.0,198.0,176.0,0.02,0.0,196.0,15.0,0.1,142.0,3.7,105.0,11.0,7.6,5.7,3.1,1.2,61.0,40.0,124.0,1.0
0226,04,2,perhexiline,Single,24 hr,0,mg/kg,Control,1405.0,78.0,135.0,143.0,0.02,0.0,191.0,14.0,0.1,141.0,4.2,104.0,11.1,6.7,5.8,3.3,1.3,68.0,40.0,126.0,1.0
0226,04,3,perhexiline,Single,24 hr,0,mg/kg,Control,2192.0,62.0,112.0,130.0,0.01,0.0,206.0,19.0,0.1,142.0,4.5,105.0,11.0,7.0,5.6,3.1,1.2,70.0,51.0,154.0,1.0
0226,04,4,perhexiline,Single,24 hr,0,mg/kg,Control,1558.0,70.0,171.0,147.0,0.0,0.0,203.0,19.0,0.2,142.0,4.5,107.0,11.0,6.8,5.5,3.1,1.3,72.0,46.0,337.0,1.0
0226,04,5,perhexiline,Single,24 hr,0,mg/kg,Control,1678.0,90.0,131.0,175.0,0.02,0.0,187.0,17.0,0.1,141.0,4.5,106.0,10.7,7.5,5.8,3.3,1.3,61.0,36.0,147.0,1.0
0226,05,1,perhexiline,Single,3 hr,15,mg/kg,Low,1782.0,81.0,44.0,142.0,0.03,0.01,185.0,11.0,0.2,141.0,4.1,107.0,10.8,8.7,5.6,3.2,1.3,70.0,47.0,222.0,0.0
0226,05,2,perhexiline,Single,3 hr,15,mg/kg,Low,1677.0,82.0,107.0,159.0,0.02,0.0,178.0,16.0,0.2,141.0,4.1,105.0,11.0,8.7,5.9,3.2,1.2,97.0,58.0,228.0,1.0
0226,05,3,perhexiline,Single,3 hr,15,mg/kg,Low,1390.0,74.0,199.0,165.0,0.01,0.0,182.0,14.0,0.1,142.0,4.0,106.0,11.1,7.9,5.9,3.3,1.3,69.0,47.0,176.0,1.0
0226,05,4,perhexiline,Single,3 hr,15,mg/kg,Low,1645.0,80.0,45.0,131.0,0.02,0.0,188.0,11.0,0.1,140.0,4.0,106.0,11.4,8.7,5.7,3.0,1.1,64.0,37.0,156.0,1.0
0226,05,5,perhexiline,Single,3 hr,15,mg/kg,Low,1514.0,89.0,56.0,150.0,0.03,0.0,173.0,13.0,0.1,140.0,3.9,104.0,10.7,9.2,5.5,3.1,1.3,70.0,46.0,137.0,0.0
0226,06,1,perhexiline,Single,6 hr,15,mg/kg,Low,1857.0,72.0,121.0,138.0,0.02,0.0,178.0,10.0,0.1,139.0,4.3,105.0,10.9,8.9,5.8,3.3,1.3,71.0,47.0,197.0,1.0
0226,06,2,perhexiline,Single,6 hr,15,mg/kg,Low,1175.0,79.0,84.0,139.0,0.03,0.0,160.0,9.0,0.1,139.0,4.4,107.0,10.8,9.1,5.6,3.2,1.3,63.0,30.0,174.0,1.0
0226,06,3,perhexiline,Single,6 hr,15,mg/kg,Low,1448.0,81.0,90.0,145.0,0.01,0.0,180.0,12.0,0.1,139.0,4.5,105.0,11.0,10.0,5.8,3.1,1.1,68.0,36.0,278.0,1.0
0226,06,4,perhexiline,Single,6 hr,15,mg/kg,Low,1951.0,98.0,44.0,152.0,0.01,0.0,169.0,11.0,0.1,140.0,4.3,106.0,10.7,9.9,5.6,3.1,1.2,71.0,40.0,216.0,1.0
0226,06,5,perhexiline,Single,6 hr,15,mg/kg,Low,1520.0,56.0,29.0,99.0,0.02,0.0,165.0,11.0,0.1,139.0,4.3,106.0,11.0,9.8,5.4,2.9,1.2,77.0,42.0,183.0,1.0
0226,07,1,perhexiline,Single,9 hr,15,mg/kg,Low,1411.0,59.0,30.0,118.0,0.02,0.01,165.0,9.0,0.1,140.0,3.8,107.0,10.8,8.3,5.7,3.3,1.3,70.0,35.0,183.0,1.0
0226,07,2,perhexiline,Single,9 hr,15,mg/kg,Low,1305.0,63.0,23.0,107.0,0.02,0.01,183.0,8.0,0.1,140.0,4.0,106.0,11.5,10.1,5.5,3.1,1.3,59.0,34.0,161.0,1.0
0226,07,3,perhexiline,Single,9 hr,15,mg/kg,Low,1041.0,63.0,39.0,111.0,0.0,0.0,165.0,7.0,0.1,140.0,3.9,107.0,10.9,9.6,5.5,2.8,1.0,61.0,37.0,238.0,1.0
0226,07,4,perhexiline,Single,9 hr,15,mg/kg,Low,1158.0,87.0,67.0,143.0,0.01,0.0,177.0,13.0,0.2,139.0,4.0,104.0,10.8,9.4,5.6,3.0,1.1,68.0,39.0,162.0,1.0
0226,07,5,perhexiline,Single,9 hr,15,mg/kg,Low,1648.0,72.0,87.0,143.0,0.02,0.0,170.0,14.0,0.2,139.0,3.9,104.0,11.0,9.6,6.0,3.2,1.2,71.0,45.0,187.0,1.0
0226,08,1,perhexiline,Single,24 hr,15,mg/kg,Low,1327.0,82.0,177.0,162.0,0.01,0.0,200.0,16.0,0.1,141.0,3.7,106.0,10.3,7.6,5.4,3.0,1.2,73.0,48.0,179.0,1.0
0226,08,2,perhexiline,Single,24 hr,15,mg/kg,Low,2122.0,93.0,92.0,168.0,0.02,0.0,181.0,19.0,0.2,142.0,4.4,109.0,10.9,6.7,5.8,3.3,1.3,79.0,48.0,276.0,1.0
0226,08,3,perhexiline,Single,24 hr,15,mg/kg,Low,1354.0,80.0,115.0,152.0,0.01,0.0,182.0,14.0,0.2,143.0,4.3,107.0,10.9,7.3,5.5,3.1,1.3,68.0,51.0,242.0,1.0
0226,08,4,perhexiline,Single,24 hr,15,mg/kg,Low,1505.0,73.0,100.0,144.0,0.01,0.0,180.0,16.0,0.1,141.0,4.3,105.0,11.1,6.3,5.6,3.2,1.4,64.0,41.0,157.0,1.0
0226,08,5,perhexiline,Single,24 hr,15,mg/kg,Low,1657.0,81.0,126.0,168.0,0.01,0.0,185.0,20.0,0.1,143.0,3.7,107.0,11.0,7.4,6.2,3.4,1.2,69.0,47.0,210.0,1.0
0226,09,1,perhexiline,Single,3 hr,50,mg/kg,Middle,1623.0,83.0,76.0,149.0,0.01,0.0,162.0,12.0,0.1,141.0,3.8,105.0,10.8,9.4,5.8,3.1,1.2,67.0,47.0,139.0,1.0
0226,09,2,perhexiline,Single,3 hr,50,mg/kg,Middle,1719.0,66.0,63.0,129.0,0.02,0.0,173.0,9.0,0.1,141.0,4.0,105.0,11.3,9.3,5.7,3.2,1.3,70.0,37.0,174.0,1.0
0226,09,3,perhexiline,Single,3 hr,50,mg/kg,Middle,2185.0,71.0,64.0,134.0,0.02,0.0,169.0,11.0,0.2,140.0,4.1,105.0,10.9,9.1,5.7,3.2,1.3,68.0,50.0,168.0,1.0
0226,09,4,perhexiline,Single,3 hr,50,mg/kg,Middle,1250.0,79.0,62.0,149.0,0.01,0.01,156.0,12.0,0.1,140.0,4.3,106.0,10.6,8.9,5.7,3.2,1.3,70.0,48.0,235.0,0.0
0226,09,5,perhexiline,Single,3 hr,50,mg/kg,Middle,2062.0,66.0,64.0,140.0,0.0,0.01,163.0,10.0,0.1,140.0,4.0,104.0,10.3,9.1,5.4,2.9,1.2,85.0,55.0,237.0,1.0
